mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,geo_number,spc,energy_ratio,sigma
2.26137808,1,1.0,6,0.499975397,51,0.0979242516,50,0.0196925406,5,0.194610244,188.069588,120,80,0.212194,0.012
1.82762259,1,0.840841471,6,0.420400048,74,0.0160372834,5,1.0,-1,-1,90.6537517,120,80,0.543727,0.02
2.23908814,1,1.0,6,0.499975397,50,0.112247481,5,0.281103686,-1,-1,175.997231,90,80,1,-1
1.66603959,1,1.0,6,0.499982168,50,0.0354469842,5,0.583837502,-1,-1,96.8955041,30,80,0.834993,0.025
2.24240726,1,1.0,6,0.499975397,74,0.0457749545,5,0.259480325,56,0.0374495252,198.983181,120,80,1,-1
2.27854914,1,1.0,6,0.499975397,51,0.113284918,5,0.0648700813,56,0.0136180092,208.609558,90,80,0.265187,0.015
2.43387275,1,1.0,6,0.499975397,51,0.0652828344,50,0.031508065,29,0.0735750951,206.060447,30,80,0.569701,0.021
2.3269213,1,1.0,6,0.499975397,51,0.0672029177,29,0.0809326046,56,0.0221292649,204.146764,120,80,0.170143,0.0081
2.07686769,1,1.0,6,0.499982168,74,0.0467291413,5,0.0486531252,56,0.0102136253,192.557656,30,80,0.544495,0.02
2.52638126,1,1.0,6,0.499975397,83,0.0234911147,74,0.0190728977,51,0.0652828344,252.406151,60,80,0.23931,0.0096
1.82497875,1,1.0,6,0.499982168,74,0.0314706462,5,0.437878127,-1,-1,122.613724,30,80,0.660368,0.011
2.00416754,1,1.0,6,0.499982168,74,0.0114438713,51,0.0691238027,-1,-1,181.239609,120,80,1,-1
2.98707572,1,1.0,6,0.499982168,50,0.206774074,56,0.0255340633,-1,-1,282.600297,120,80,0.0763859,0.0072
1.83905305,1,1.0,6,0.499982168,83,0.0234913871,51,0.0201611091,5,0.291918751,143.622544,90,80,0.347124,0.018
3.80737632,1,1.0,6,0.499982168,83,0.0352370806,74,0.112531402,-1,-1,381.004895,120,80,0.0520953,0.0063
2.79676143,1,1.0,6,0.499982168,51,0.115206338,50,0.0531704763,56,0.0561749392,281.70006,90,80,0.143958,0.011
3.25539743,1,1.0,6,0.499982168,83,0.0620843802,50,0.12701836,-1,-1,332.903278,60,80,1,-1
2.05406933,1,1.0,6,0.499982168,83,0.0125846717,29,0.124159413,-1,-1,161.236255,60,80,0.434282,0.018
2.42027302,1,1.0,6,0.499975397,51,0.0249610837,50,0.112247481,-1,-1,220.947698,60,80,0.382013,0.014
2.0370338,1,1.0,6,0.499982168,83,0.0327201463,51,0.0144007922,50,0.0162465344,204.037299,60,80,0.332976,0.017
2.24265559,1,1.0,6,0.499975397,51,0.0537623342,29,0.103005133,5,0.302727046,157.906895,30,80,0.646719,0.022
2.54719359,1,1.0,6,0.499975397,83,0.0190166166,29,0.194974002,-1,-1,197.711008,30,80,0.523927,0.014
1.86769043,1,1.0,6,0.499982168,29,0.121400315,5,0.259483334,-1,-1,118.254293,60,80,0.61477,0.021
2.06830914,1,1.0,6,0.499982168,83,0.0411099274,29,0.0303500787,-1,-1,204.664335,30,80,0.527708,0.014
1.95705244,1,1.0,6,0.499982168,29,0.135195805,5,0.0486531252,56,0.0102136253,143.347192,30,80,0.674487,0.026
2.10390552,1,1.0,6,0.499975397,51,0.0384016673,29,0.0919688689,5,0.540584011,132.584318,90,80,0.436502,0.015
3.09461826,1,1.0,6,0.499982168,51,0.146888081,50,0.0472626456,29,0.0717365496,268.791444,90,80,0.13112,0.0097
2.52629294,1,1.0,6,0.499975397,83,0.0581684744,51,0.0345615006,-1,-1,274.249334,30,80,0.421448,0.017
2.67895619,1,1.0,6,0.499975397,83,0.0469822293,74,0.0356027424,-1,-1,288.564864,60,80,0.226134,0.015
2.26864313,1,1.0,6,0.499975397,74,0.0572186931,5,0.540584011,-1,-1,163.475177,60,80,0.392129,0.014
2.13778878,1,1.0,6,0.499982168,74,0.0410072056,51,0.012960713,50,0.0118156614,199.438653,30,80,0.529326,0.02
2.50209217,1,1.0,6,0.499982168,29,0.182100472,5,0.486531252,56,0.0817090025,190.599604,90,80,0.293122,0.015
1.84617683,1,1.0,6,0.499982168,51,0.0172809507,50,0.0339700265,56,0.0319175791,174.312189,120,80,0.265156,0.016
3.33698451,1,1.0,6,0.499982168,83,0.104033286,51,0.025921426,50,0.0265852381,372.883994,120,80,1,-1
2.8853999,1,1.0,6,0.499982168,51,0.118086496,29,0.115882119,56,0.0459613139,260.494017,90,80,0.154828,0.0054
1.83905305,1,1.0,6,0.499982168,83,0.0234913871,51,0.0201611091,5,0.291918751,143.622544,60,80,0.455965,0.02
2.36707597,1,1.0,6,0.499982168,74,0.0419608616,5,0.940627087,56,0.0740487835,177.837787,30,80,1,-1
2.71890888,1,1.0,6,0.499975397,74,0.0559471666,29,0.0956476236,-1,-1,231.777208,90,80,0.204256,0.012
3.32651387,1,1.0,6,0.499982168,83,0.068796205,50,0.0531704763,29,0.115882119,312.00227,60,80,0.178236,0.0084
2.09958195,1,1.0,6,0.499982168,74,0.0190731189,29,0.110363922,-1,-1,163.998266,120,80,0.279661,0.01
2.75585275,1,1.0,6,0.499975397,74,0.0750200643,51,0.021120917,-1,-1,266.940525,90,80,0.145731,0.011
3.84755226,1,1.0,6,0.499982168,74,0.127789897,29,0.0717365496,-1,-1,337.73588,90,80,0.106549,0.009
2.89361277,1,1.0,6,0.499982168,51,0.123846813,29,0.110363922,56,0.0434079076,261.463686,30,80,0.494703,0.019
1.98888193,1,1.0,6,0.499982168,51,0.0273615052,50,0.0443087302,29,0.0303500787,169.245034,90,80,0.367329,0.016
3.45154191,1,1.0,6,0.499982168,74,0.0724778518,51,0.0460825352,50,0.076801799,321.521457,30,80,0.347197,0.016
2.4554145,1,1.0,6,0.499982168,51,0.0662436443,56,0.145544161,-1,-1,280.846114,90,80,0.182848,0.011
1.83904003,1,0.963464185,6,0.481708388,51,0.0406984942,5,1.0,-1,-1,97.4235446,120,80,0.604253,0.021
3.37418639,1,1.0,6,0.499982168,83,0.0654402926,29,0.226246041,-1,-1,286.595432,30,80,0.358087,0.016
1.78850302,1,0.825826444,6,0.412892904,29,0.0425321814,5,1.0,-1,-1,82.6722205,90,80,1,-1
2.20540792,1,0.642302008,6,0.32113955,51,0.0591978097,5,1.0,-1,-1,120.123184,30,80,0.773779,0.024
1.88389743,1,1.0,6,0.499982168,51,0.0619234066,29,0.0220727845,5,0.145959376,146.654483,120,80,0.340705,0.016
2.60148095,1,1.0,6,0.499975397,74,0.0406888484,50,0.0748316543,-1,-1,244.692463,30,80,1,-1
2.59483729,1,1.0,6,0.499982168,51,0.112326179,29,0.0938093341,5,0.778450003,172.394124,30,80,0.615238,0.021
2.11222605,1,1.0,6,0.499982168,74,0.0333779581,50,0.0369239418,-1,-1,194.77029,30,80,0.544308,0.015
3.21924494,1,1.0,6,0.499982168,74,0.0209804308,50,0.203820159,-1,-1,293.511533,30,80,0.41404,0.012
3.24445012,1,1.0,6,0.499982168,83,0.0570505115,50,0.135880106,-1,-1,328.459267,30,80,0.333706,0.015
2.04060731,1,1.0,6,0.499982168,83,0.0209744528,50,0.0251082805,29,0.0496637651,182.197924,120,80,0.194876,0.013
2.18217859,1,1.0,6,0.499982168,83,0.0100677373,74,0.0457754854,-1,-1,212.512132,30,80,0.508134,0.02
1.85415205,1,1.0,6,0.499982168,51,0.0302416637,29,0.0386273729,56,0.0319175791,166.607984,30,80,0.683831,0.012
2.03878801,1,1.0,6,0.499982168,83,0.015101606,74,0.0114438713,51,0.0432023767,194.583673,60,80,0.353032,0.016
2.14915184,1,1.0,6,0.499982168,83,0.0218134309,74,0.0324243021,-1,-1,215.242541,120,80,0.160974,0.0091
1.68265207,1,1.0,6,0.499982168,29,0.0662183535,5,0.583837502,-1,-1,90.9559355,120,80,0.608843,0.022
2.1447069,1,1.0,6,0.499975397,51,0.0441619174,50,0.0236310487,56,0.05957879,219.458883,30,80,0.621637,0.022
2.05692835,1,1.0,6,0.499982168,74,0.0190731189,50,0.059078307,-1,-1,186.191788,120,80,0.188608,0.013
2.65069246,1,1.0,6,0.499982168,51,0.0950452288,29,0.137954903,5,0.713579169,173.979371,90,80,1,-1
1.93071769,1,1.0,6,0.499982168,50,0.0738478837,56,0.0127670316,-1,-1,175.071683,120,80,0.258348,0.013
2.42247548,1,1.0,6,0.499975397,51,0.0192008336,50,0.118155244,-1,-1,220.985908,90,80,1,-1
1.8356289,1,1.0,6,0.499982168,51,0.0446424559,50,0.0221543651,5,0.227047918,138.360838,120,80,0.395393,0.019
2.48923978,1,1.0,6,0.499975397,74,0.0203444242,51,0.0576025009,50,0.0472620975,232.141124,120,80,0.104576,0.0094
1.84472609,1,1.0,6,0.499982168,51,0.0144007922,29,0.0910502361,5,0.275701043,119.914508,90,80,0.49767,0.019
2.3050265,1,0.934257466,6,0.467112073,51,0.0887967146,5,1.0,56,0.033397545,155.076483,30,80,0.689772,0.023
2.11946096,1,1.0,6,0.499975397,51,0.0556824176,50,0.0393850812,5,0.454090569,153.000632,60,80,0.545109,0.02
2.52629294,1,1.0,6,0.499975397,83,0.0581684744,51,0.0345615006,-1,-1,274.249334,120,80,0.0944447,0.0088
2.06830914,1,1.0,6,0.499982168,83,0.0411099274,29,0.0303500787,-1,-1,204.664335,120,80,0.180386,0.012
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,90,80,0.075464,0.01
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,30,80,0.536351,0.029
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,90,80,0.23876,0.019
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,60,80,0.525682,0.028
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,120,80,0.270424,0.019
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,90,80,0.257368,0.019
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,30,80,0.685237,0.033
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,120,80,0.201767,0.018
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,60,80,0.332322,0.023
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,30,80,0.678599,0.033
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,90,80,0.410205,0.026
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,60,80,0.525594,0.029
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,120,80,0.329673,0.022
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,30,80,0.502558,0.028
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,90,80,0.132924,0.014
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,60,80,0.31465,0.022
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,120,80,0.154902,0.015
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,120,80,0.092963,0.012
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,60,80,0.242331,0.019
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,120,80,0.0843291,0.011
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,60,80,0.269234,0.02
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,120,80,0.239134,0.019
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,60,80,0.441703,0.027
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,90,80,0.331917,0.023
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,30,80,0.614215,0.031
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,30,80,0.522479,0.028
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,30,80,0.607473,0.031
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,90,80,0.381254,0.024
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,120,80,0.161263,0.015
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,60,80,0.395174,0.025
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,30,80,0.411497,0.025
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,120,80,0.278036,0.02
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,60,80,0.527148,0.028
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,30,80,0.591357,0.031
2.43,1,1.0,6,0.499975397,50,0.137847784,-1,-1,-1,-1,221.113243,90,80,0.243039,0.019
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,90,80,0.0859403,0.011
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,30,80,0.410635,0.026
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,90,80,0.894033,0.039
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,30,80,0.893294,0.039
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,120,80,0.909689,0.039
2.58,1,1.0,6,0.499975397,83,0.0783037155,-1,-1,-1,-1,296.651427,90,80,0.135955,0.014
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,120,80,0.105164,0.012
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,90,80,0.888482,0.039
3.03046108,1,1.0,6,0.499982168,51,0.230412676,-1,-1,-1,-1,281.83945,90,80,0.139435,0.014
1.94,1,1.0,6,0.499975397,56,0.11915758,-1,-1,-1,-1,218.376515,90,80,0.324832,0.023
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,60,80,0.227648,0.019
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,60,80,0.893445,0.039
1.96,1,1.0,6,0.499982168,51,0.0864047534,-1,-1,-1,-1,174.777367,30,80,0.649086,0.032
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,90,80,0.22987,0.019
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,60,80,0.411057,0.026
2.54,1,1.0,6,0.499975397,29,0.257512833,-1,-1,-1,-1,175.502459,120,80,0.283016,0.021
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,30,80,0.543368,0.029
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,120,80,0.355922,0.023
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,60,80,0.509528,0.028
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,30,80,0.608137,0.031
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,120,80,0.17581,0.016
1.69,1,1.0,6,0.499982168,56,0.0766021898,-1,-1,-1,-1,173.000158,90,80,0.386385,0.025
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,120,80,0.90462,0.039
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,60,80,0.249508,0.019
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,120,80,0.069015,0.0098
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,30,80,0.300825,0.021
2.84,1,1.0,6,0.499975397,74,0.089006856,-1,-1,-1,-1,276.941114,90,80,0.157685,0.016
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,30,80,0.267784,0.02
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,60,80,0.887599,0.038
2.07,1,1.0,6,0.499982168,83,0.0503386866,-1,-1,-1,-1,222.058274,90,80,0.225945,0.018
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,60,80,0.321438,0.022
1.67,1,0.660661155,5,1.0,6,0.330314323,-1,-1,-1,-1,68.6020942,90,80,0.889702,0.039
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,30,80,0.890822,0.037
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,120,80,0.887786,0.039
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,60,80,0.137975,0.014
3.42083947,1,1.0,6,0.499982168,83,0.134236498,-1,-1,-1,-1,405.617461,120,80,0.0434901,0.008
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,120,80,0.0540219,0.0093
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,60,80,0.364857,0.024
2.28077975,1,1.0,6,0.499982168,56,0.204272506,-1,-1,-1,-1,280.438218,120,80,0.156394,0.016
3.97,1,1.0,6,0.499982168,74,0.152584951,-1,-1,-1,-1,372.690957,60,80,0.148039,0.015
1.99,1,1.0,6,0.499113932,50,0.0884635733,-1,-1,-1,-1,175.401882,90,80,0.380131,0.024
2.05,1,1.0,6,0.499982168,29,0.165545884,-1,-1,-1,-1,146.018032,30,80,0.690705,0.034
1.5,1,1.0,5,0.973062504,6,0.499982168,-1,-1,-1,-1,66.4932553,30,80,0.89474,0.038
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,60,80,0.402573,0.025
2.38,1,1.0,6,0.499975397,51,0.134405835,-1,-1,-1,-1,220.220799,120,80,0.170077,0.016
2.21,1,1.0,6,0.499982168,74,0.0572193567,-1,-1,-1,-1,210.206159,30,80,0.506767,0.029
3.33097484,1,1.0,6,0.499982168,29,0.44145569,-1,-1,-1,-1,212.795086,90,80,0.264027,0.021
3.12533753,1,1.0,6,0.499982168,50,0.236313228,-1,-1,-1,-1,282.903136,30,80,0.514426,0.028
1.86661342,1,0.385381205,5,1.0,6,0.19268373,-1,-1,-1,-1,70.8765506,60,80,0.889546,0.038
2.65830639,1,0.880871325,6,0.440419955,74,0.0756043358,5,1.0,-1,-1,172.723751,60,80,1,-1
2.56661916,1,1.0,6,0.499982168,29,0.19865506,5,0.356789585,56,0.0842624088,202.481338,60,80,0.397309,0.018
1.76182393,1,1.0,6,0.499982168,83,0.0268472995,5,0.454095835,-1,-1,123.463706,60,80,0.546549,0.02
3.42472442,1,1.0,6,0.499982168,74,0.125882585,5,0.194612501,56,0.0204272506,315.88357,60,80,0.195521,0.012
2.38405086,1,1.0,6,0.499975397,83,0.0570498499,51,0.0192008336,5,0.194610244,231.726409,60,80,0.265406,0.014
2.02511802,1,1.0,6,0.499982168,74,0.0104902154,50,0.072370926,-1,-1,181.273025,60,80,0.431506,0.013
1.85585242,1,1.0,6,0.499982168,51,0.0360019806,29,0.0579410593,5,0.227047918,130.117531,60,80,0.581132,0.024
2.52629294,1,1.0,6,0.499975397,83,0.0581684744,51,0.0345615006,-1,-1,274.249334,60,80,0.229089,0.013
2.9342627,1,1.0,6,0.499982168,50,0.203820159,29,0.0165545884,5,0.259483334,241.467348,60,80,0.316649,0.015
3.19051058,1,1.0,6,0.499982168,74,0.0324243021,51,0.181449982,-1,-1,298.669997,90,80,1,-1
1.92385712,1,1.0,6,0.499982168,50,0.0649861377,29,0.0248318826,5,0.113523959,151.645037,60,80,0.541971,0.02
2.35918795,1,1.0,6,0.499975397,83,0.0648802214,5,0.259480325,-1,-1,226.044907,30,80,1,-1
2.05961469,1,1.0,6,0.499975397,29,0.143471435,5,0.670324173,-1,-1,115.543226,120,80,0.439949,0.02
3.32762545,1,1.0,6,0.499982168,83,0.0536945991,50,0.0413548149,29,0.187618668,285.550121,90,80,0.121482,0.0095
2.11561534,1,1.0,6,0.499982168,74,0.0247950546,29,0.0938093341,-1,-1,169.982141,30,80,0.595033,0.018
1.6262604,1,1.0,6,0.499982168,29,0.0469046671,5,0.697361461,-1,-1,82.9978497,30,80,0.8159,0.025
3.58105222,1,1.0,6,0.499982168,83,0.0906096359,74,0.0495901091,-1,-1,394.536915,60,80,0.138167,0.01
1.84433589,1,1.0,6,0.499982168,51,0.0460825352,50,0.0221543651,5,0.210830209,140.671937,30,80,1,-1
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,90,80,0.00313285,0.00065
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,90,80,0.0107686,0.00097
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,90,80,0.000867624,0.0003
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,90,80,0.858799,0.0091
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,120,80,0.853738,0.011
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,120,80,0.00156626,0.0004
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,60,80,0.0158226,0.0012
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,120,80,0.000110639,0.00012
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,60,80,0.00338108,0.00054
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,120,80,0.0383632,0.0022
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,60,80,0.168448,0.0039
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,90,80,0.0683808,0.0024
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,30,80,0.1465,0.0022
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,60,80,0.862993,0.0092
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,30,80,0.371186,0.0037
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,120,80,0.00307747,0.00064
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,60,80,0.0308363,0.0016
19.3,74,1.0,-1,-1,-1,-1,-1,-1,-1,-1,727.0,30,80,0.0253473,0.0015
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,30,80,0.0608139,0.0014
2.37,5,1.0,-1,-1,-1,-1,-1,-1,-1,-1,76.0,30,80,0.865653,0.0058
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,30,80,0.236838,0.003
7.31,50,1.0,-1,-1,-1,-1,-1,-1,-1,-1,488.0,90,80,0.0087299,0.00086
9.747,83,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,90,80,0.00506949,0.00065
3.5,56,1.0,-1,-1,-1,-1,-1,-1,-1,-1,491.0,90,80,0.0757787,0.0026
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,60,80,0.11843,0.0032
8.96,29,1.0,-1,-1,-1,-1,-1,-1,-1,-1,322.0,120,80,0.0452725,0.0023
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,30,80,0.171322,0.0024
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,30,80,0.0523755,0.0027
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,60,80,0.0116483,0.0012
11.35,82,1.0,-1,-1,-1,-1,-1,-1,-1,-1,823.0,120,80,0.000664909,0.00017
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,60,80,0.0400232,0.0018
6.691,51,1.0,-1,-1,-1,-1,-1,-1,-1,-1,487.0,120,80,0.00390033,0.0007
2.50361568,1,1.0,6,0.499982168,51,0.152648398,5,0.875756253,-1,-1,172.793574,60,80,0.468485,0.018
2.11292613,1,1.0,6,0.499982168,74,0.0238413986,29,0.0965684322,-1,-1,168.964314,90,80,0.334999,0.016
2.70446709,1,1.0,6,0.499975397,83,0.0391518578,74,0.044503428,-1,-1,286.586102,90,80,0.152522,0.011
2.9342627,1,1.0,6,0.499982168,50,0.203820159,29,0.0165545884,5,0.259483334,241.467348,90,80,0.174378,0.011
3.63643653,1,1.0,6,0.499982168,74,0.10108753,50,0.0797557144,-1,-1,338.874558,90,80,0.0785223,0.0077
2.52744824,1,1.0,6,0.499975397,83,0.0514567273,50,0.0472620975,-1,-1,267.561586,120,80,1,-1
2.01053844,1,1.0,6,0.499982168,83,0.0176185403,51,0.0172809507,50,0.0398778572,190.098147,30,80,0.590771,0.02
3.25425471,1,1.0,6,0.499982168,74,0.116346025,5,0.291918751,56,0.0255340633,293.194874,90,80,0.119656,0.0021
2.51430887,1,1.0,6,0.499982168,83,0.0335591244,51,0.0864047534,5,0.973062504,177.67574,120,80,1,-1
2.02308782,1,1.0,6,0.499982168,83,0.0411099274,50,0.0118156614,5,0.0486531252,201.548652,60,80,0.334134,0.013
2.18067063,1,0.616609928,6,0.308293968,51,0.0532780287,5,1.0,-1,-1,116.120491,90,80,0.562439,0.02
2.67989763,1,1.0,6,0.499982168,83,0.0167795622,50,0.144741852,5,0.681143753,200.942771,60,80,0.330913,0.015
2.0370338,1,1.0,6,0.499982168,83,0.0327201463,51,0.0144007922,50,0.0162465344,204.037299,120,80,0.148263,0.01
2.38031293,1,0.734059438,6,0.367016629,83,0.0468053448,5,1.0,-1,-1,154.479068,90,80,0.294202,0.01
1.77288262,1,1.0,6,0.499982168,74,0.0228877427,5,0.373007293,56,0.0165971411,127.237253,120,80,0.349263,0.0082
3.07361525,1,1.0,6,0.499982168,51,0.123846813,50,0.109294868,-1,-1,282.331989,60,80,1,-1
1.7943627,1,1.0,6,0.499982168,50,0.0428317725,29,0.0275909806,5,0.340571876,120.063778,30,80,0.765052,0.023
2.14375918,1,1.0,6,0.499975397,83,0.0492194783,5,0.562207371,-1,-1,166.527662,90,80,0.27838,0.012
2.3905692,1,1.0,6,0.499975397,51,0.103684502,50,0.031508065,-1,-1,220.425013,30,80,0.607915,0.015
3.52150706,1,1.0,6,0.499982168,74,0.051497421,29,0.292464395,-1,-1,254.131161,60,80,0.260748,0.014
1.81264861,1,1.0,6,0.499982168,50,0.0620322223,5,0.291918751,-1,-1,129.808979,90,80,0.543427,0.022
1.72880322,1,1.0,6,0.499982168,51,0.0144007922,56,0.0638351582,-1,-1,173.298561,90,80,0.402048,0.014
1.58084906,1,1.0,6,0.499982168,29,0.0303500787,5,0.794667711,-1,-1,76.7426908,90,80,0.765607,0.017
2.03878801,1,1.0,6,0.499982168,83,0.015101606,74,0.0114438713,51,0.0432023767,194.583673,90,80,1,-1
1.91714495,1,1.0,6,0.499982168,74,0.03528527,5,0.210830209,56,0.0127670316,156.359314,90,80,1,-1
1.83905305,1,1.0,6,0.499982168,83,0.0234913871,51,0.0201611091,5,0.291918751,143.622544,120,80,0.261238,0.011
2.19237647,1,1.0,6,0.499975397,50,0.0472620975,29,0.0993263784,5,0.410843848,145.904942,30,80,0.67268,0.022
