mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc_1000,spc_2000,spc_3000,spc_4000,spc_5000,spc_6000,spc_7000,spc_8000,spc_9000,spc_10000,spc_11000,spc_12000,spc_13000,spc_14000,spc_15000,spc_16000,spc_17000,spc_18000,spc_19000,spc_20000,spc_21000,spc_22000,spc_23000,spc_24000,spc_25000,spc_26000,spc_27000,spc_28000,spc_29000,spc_30000,spc_31000,spc_32000,spc_33000,spc_34000,spc_35000,spc_36000,spc_37000,spc_38000,spc_39000,spc_40000,spc_41000,spc_42000,spc_43000,spc_44000,spc_45000,spc_46000,spc_47000,spc_48000,spc_49000,spc_50000,spc_51000,spc_52000,spc_53000,spc_54000,spc_55000,spc_56000,spc_57000,spc_58000,spc_59000,spc_60000,spc_61000,spc_62000,spc_63000,spc_64000,spc_65000,spc_66000,spc_67000,spc_68000,spc_69000,spc_70000,spc_71000,spc_72000,spc_73000,spc_74000,spc_75000,spc_76000,spc_77000,spc_78000,spc_79000,spc_80000,spc_81000,spc_82000,spc_83000,spc_84000,spc_85000,spc_86000,spc_87000,spc_88000,spc_89000,spc_90000,spc_91000,spc_92000,spc_93000,spc_94000,spc_95000,spc_96000,spc_97000,spc_98000,spc_99000,spc_100000,spc_101000,spc_102000,spc_103000,spc_104000,spc_105000,spc_106000,spc_107000,spc_108000,spc_109000,spc_110000,spc_111000,spc_112000,spc_113000,spc_114000,spc_115000,spc_116000,spc_117000,spc_118000,spc_119000,spc_120000,energy_ratio,sigma
2.91210719,1,1.0,6,0.499982168,51,0.164169031,50,0.0354469842,56,0.0280874696,281.809969,30,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,0.39255131294665113,0.02
3.37693699,1,1.0,6,0.499982168,83,0.115778979,50,0.0324930688,-1,-1,385.282896,90,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,0.00021939348928037226,0.00048
3.21924494,1,1.0,6,0.499982168,74,0.0209804308,50,0.203820159,-1,-1,293.511533,120,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,0.011770400531826493,0.0033
2.6797337,1,1.0,6,0.499975397,74,0.0597617462,51,0.0230410004,50,0.0216617947,256.671755,120,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,0.0033784693368788432,0.0019
2.39171745,1,1.0,6,0.499982168,51,0.0432023767,56,0.165971411,-1,-1,280.704705,90,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,0.07719482300149576,0.0088
2.04306983,1,1.0,6,0.499975397,51,0.0364815839,56,0.0868148083,-1,-1,218.881749,120,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,0.08078880671430945,0.0091
3.35848396,1,1.0,6,0.499982168,83,0.0922875921,50,0.0354469842,29,0.0717365496,342.670144,90,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,1,-1
2.9342627,1,1.0,6,0.499982168,50,0.203820159,29,0.0165545884,5,0.259483334,241.467348,30,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,0.44649950141266415,0.022
1.89259844,1,1.0,6,0.499982168,50,0.06350918,29,0.0193136864,5,0.162177084,145.137269,120,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,1,-1
2.01026236,1,1.0,6,0.499975397,50,0.0236310487,56,0.0987305663,-1,-1,218.851188,90,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,0.14272789596144259,0.012
2.06686078,1,1.0,6,0.499982168,74,0.0247950546,51,0.0316817429,50,0.0177234921,189.298612,120,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,0.04007987784610271,0.0061
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,30,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,1,-1
2.81676388,1,1.0,6,0.499982168,51,0.123846813,50,0.076801799,5,0.356789585,230.542691,60,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,0.23136529832142264,0.015
3.38997297,1,1.0,6,0.499982168,83,0.0889316797,29,0.148991295,-1,-1,321.321383,120,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30748163,-0.30489568,-0.28827172,-0.22731721,-0.07105202,0.23889241,0.7409359,1.42251812,2.17022675,2.92754033,3.6065366,4.11190488,4.35978654,4.28294692,3.83705546,2.99736094,1.76127742,0.14284289,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,-0.30785105,0.00010115921555592487,0.00022
